source,dest,weight
10193717,10020075,0.398
10193717,10206161,0.155
10193717,10134705,0.699
10193717,10160819,0.398
10193717,10036717,0.222
10193717,10253071,0.301
10193717,10220891,0.222
10193717,10106603,0.398
10193717,10028041,0.522
10193717,10138297,0.301
10193717,10205449,0.398
10193717,10099633,0.222
10193717,10234441,0.522
10193717,10012823,0.301
10193717,10131645,0.699
10193717,10182323,0.522
10193717,10138623,0.398
10193717,10012819,0.398
10193717,10255507,0.699
10193717,10135079,0.522
10193717,10182259,0.398
10193717,10035865,0.301
10193717,10249047,0.699
10193717,10144187,0.097
10193717,10064595,0.522
10193717,10032765,0.222
10193717,10038559,0.046
10193717,10018065,0.222
10193717,10137167,0.522
10193717,10054855,0.222
10193717,10185597,0.398
10193717,10101121,0.398
10193717,10231151,0.301
10193717,10202133,0.155
10193717,10000715,0.301
10193717,10018929,0.222
10193717,10145011,0.155
10193717,10174111,0.301
10193717,10197105,0.398
10193717,10154357,0.699
10193717,10219615,0.398
10193717,10196249,0.301
10193717,10252837,0.222
10193717,10190807,0.699
10193717,10215759,0.155
10267857,10222923,0.222
10267857,10052695,1
10267857,10135081,0.398
10267857,10003597,0.301
10267857,10129063,0.301
10267857,10115267,0.301
10267857,10150315,0.699
10267857,10137877,0.398
10267857,10146213,0.522
10267857,10017569,0.398
10267857,10106591,0.398
10267857,10147465,100
10267857,10168239,0.699
10267857,10245893,0.699
10267857,10223327,0.522
10267857,10207433,0.398
10267857,10030085,0.301
10267857,10050933,0.522
10267857,10236641,0.522
10267857,10068643,0.522
10267857,10184337,0.699
10267857,10189671,0.222
10267857,10030251,0.522
10267857,10236611,0.398
10267857,10161539,0.398
10267857,10136161,0.699
10267857,10247247,0.301
10267857,10201227,100
10267857,10213179,0.155
10267857,10222919,0.097
10267857,10233187,0
10267857,10146695,0.398
10267857,10182619,0.522
10267857,10187181,0.301
10267857,10145467,0.222
10267857,10154641,0.522
10267857,10201133,0.301
10267857,10247279,0.522
10267857,10064901,0.222
10267857,10080497,0.301
10267857,10004147,0.398
10267857,10268241,0.398
10267857,10268405,0.301
10267857,10189523,0.222
10267857,10044431,0.301
10267857,10274041,0.301
10267857,10089333,1
10267857,10069595,0.398
10267857,10238671,0.398
10267857,10096923,0.222
10267857,10205423,0.522
10267857,10137363,0.222
10267857,10012919,0.155
10267857,10217131,1
10267857,10222931,0.699
10267857,10157329,0.222
10267857,10048033,0.699
10267857,10143919,0.222
10267857,10247137,0.699
10267857,10132319,0.522
10267857,10091939,0.522
10267857,10144033,0.522
10267857,1010452,0.301
10267857,10178459,0.301
10267857,10185943,0.301
10267857,10223295,0.699
10267857,10140051,0.522
10267857,10133435,0.301
10267857,10205439,0.398
10267857,10054841,0.398
10267857,10074611,0.699
10267857,10185491,0.522
10267857,10154999,1
10267857,10214787,0.522
10267857,10265385,0.222
10267857,10213319,0.522
10267857,10255563,0.699
10267857,10202055,0.398
10267857,10030403,0.155
10267857,10013673,0.699
10267857,10019257,0.522
10267857,10138645,0.301
10267857,10033595,0.699
10267857,10013579,0.398
10267857,10173151,0.522
10267857,10106749,0.398
10267857,10202453,0.398
10267857,10043651,0.222
10267857,10263103,0.222
10267857,10256955,0.699
10267857,10189443,0.155
10267857,10028741,0.398
10267857,10153165,0.046
10267857,10105897,0.522
10267857,10051331,0.522
10267857,10208783,0.522
10267857,10244497,0.301
10267857,10214835,0.522
10267857,10187769,0.522
10267857,10115343,0.301
10267857,10206093,0.699
10267857,10237315,0.301
10267857,10247235,0.398
10267857,10025889,0.398
10267857,10207049,0.699
10267857,10225909,0.522
10267857,10117239,0.301
10267857,10138359,0.522
10267857,10125009,0.155
10267857,10180303,0.222
10267857,10182369,0.398
10267857,10146433,0.097
10267857,10182283,0.699
10267857,10029687,1
10267857,10138711,0.222
10267857,10075401,0.398
10267857,10138301,0.155
10267857,10052553,0.522
10267857,10088851,0.301
10193861,10029391,0.097
10193861,10143789,0.155
10193861,10151941,0.398
10193861,10157493,100
10193861,10161959,0.155
10193861,10121033,0.301
10193861,10162277,0.097
10193861,10019075,0.522
10193861,10214169,0.522
10193861,10251903,0.222
10193861,10040837,0.301
10193861,10181383,0.222
10193861,10134215,0.398
10193861,10013631,0.522
10193861,10206747,0.398
10193861,10169125,100
10193861,10027171,0.301
10193861,10151879,0.398
10193861,1026713,0.522
10193861,10039915,0.699
10193861,10124597,0.522
10193861,10224947,0.155
10193861,10188329,0.522
10193861,10152845,0.301
10193861,10156289,0.398
10193861,10205681,0.155
10193861,10255377,0.301
10193861,10242355,0.301
10193861,10017507,0.398
10193861,10144695,0.222
10193861,10213095,0.398
10193861,10245825,0.155
10193861,10205641,1
10193861,10064049,0.398
10193861,10233187,0.398
10193861,10054817,0.522
10193861,10064535,0.301
10193861,10054429,0.301
10193861,10137727,0.301
10193861,10019245,0.522
10193861,10050417,1
10193861,10214837,0.522
10193861,10206453,100
10193861,10051359,0.398
10193861,10021609,0.301
10193861,10181783,0.398
10193861,10004161,0.155
10193861,10162085,0.301
10193861,10017619,0.222
10193861,10185583,0.301
10193861,10111395,0.398
10193861,10124565,0.699
10193861,10153919,0.522
10193861,10256975,0.046
10193861,10190893,0.522
10193861,10248227,0.522
10193861,10137825,0.522
10193861,10256971,0.699
10193861,10017811,0.301
10193861,10012341,0.522
10193861,10086121,0.522
10193861,10101643,0.398
10193861,10132433,0.155
10193861,10252663,0.301
10193861,10238793,0.155
10193861,10063269,0.222
10193861,10075165,0.097
10193861,10111407,0.222
10193861,10185397,1
10193861,10074941,0.522
10193861,10052329,0.522
10193861,10184349,0.398
10193861,10248939,0.301
10193861,10254383,0.398
10193861,10052273,0.522
10193861,10185347,0.301
10193861,10185903,0.522
10193861,10186749,0.522
10193861,10080283,0.699
10193861,1024129,0.222
10193861,10185483,0.699
10193861,10005243,0.301
10193861,10266937,0.522
10193861,10134563,0.222
10193861,10247879,0.222
10193861,10053159,0.301
10193861,10054599,0.398
10193861,10137485,0.097
10193861,10066951,0.398
10193861,10190887,0.301
10193861,10064523,0.398
10193861,10185077,0.699
10193861,10065725,0.522
10193861,10213411,0.222
10193861,10246161,0.398
10193861,10153559,0.398
10193861,10064041,0.398
10193861,10062173,0.301
10193861,10245961,0.301
10193861,10186837,0.398
10193861,10186173,0.301
10193861,10001781,0.398
10193861,10008639,0.398
10193861,10167241,0.301
10193861,10198083,0.522
10193861,10267989,100
10193861,10024583,0.398
10193861,10197849,0.398
10193861,10060167,0.398
10193861,10262259,0.699
10193861,10060375,1
10193861,10138057,0.222
10193861,10236383,0.522
10193861,10040389,0.046
10193861,10268427,0.522
10193861,10203379,0.155
10193861,10060465,0.301
10193861,10206893,0.699
10193861,10074559,0.522
10193861,10251919,0.301
10193861,10155549,0.398
10193861,10124613,0.522
10063631,10006047,0.222
10063631,10146787,0.522
10063631,10146729,0.301
10063631,10222863,0.155
10063631,10255065,0.398
10063631,10054505,0.398
10063631,10245349,0.522
10063631,10264901,0.522
10063631,10153549,0.301
10129057,10018173,0.398
10129057,10268077,0.155
10129057,10244301,0.699
10129057,10245827,0.398
10129057,10236589,0.046
10129057,10247131,0.222
10129057,10032865,0.301
10129057,1020977,0.301
10129057,1026423,0.398
10129057,10224947,100
10129057,10213311,100
10129057,10249049,0.699
10129057,10223327,0.522
10129057,1027019,0.398
10129057,10138513,0.398
10129057,10138819,0.301
10129057,10017391,0.222
10129057,10207479,1
10129057,10256981,0.699
10129057,10261729,0.301
10129057,10074751,0.398
10129057,10196749,1
10129057,10003811,0.222
10129057,10105845,0.301
10129057,10155215,0.398
10129057,10208663,0.522
10129057,10152819,0.398
10129057,10267699,0.301
10129057,10032127,0.522
10129057,10161953,0.222
10129057,10075357,0.301
10129057,10006079,0.398
10129057,10179833,0.301
10129057,10013401,0.046
10129057,10136277,0.699
10129057,10236385,0.699
10129057,10233187,0.398
10129057,10054041,0.301
10129057,10186511,0.097
10129057,10246425,0.222
10129057,10214839,0.398
10129057,10121153,0.398
10129057,10007757,0.398
10129057,10075941,0.522
10129057,10167127,0.301
10129057,10158051,0.301
10129057,10246215,0.301
10129057,10153073,0.522
10129057,10007733,0.222
10129057,10151569,0.398
10129057,10247015,1
10129057,10237209,0.097
10129057,10163519,0.301
10129057,10134483,0.301
10129057,10255751,0.301
10129057,10124555,0.301
10129057,10237915,0.699
10129057,10131769,0.522
10129057,10006031,0.222
10129057,10005969,0.522
10129057,10134465,0.398
10129057,10205781,0.301
10129057,10245509,0.522
10129057,10188645,0.301
10129057,10148991,0.097
1005162,10054445,0.301
1005162,10097253,0.222
1005162,10153125,0.398
1005162,10007783,0.222
1005162,10180327,0.222
1005162,10040091,0.522
1005162,10197463,0.522
1005162,10216741,0.155
1005162,10254381,0.398
1005162,10251013,0.301
1005162,10213411,0.222
1005162,10261205,0.155
1005162,10091347,0.155
1005162,10245045,0.398
1005162,10101227,0.699
1005162,10166571,0.155
1005162,10040099,0.155
1005162,10217061,0.301
1005162,10246747,0.699
1005162,10247149,0.222
1005162,10012851,0.155
1005162,10259619,1
1005162,10017567,0.301
1005162,10216525,1
1005162,10003843,0.222
1005162,10265153,0.222
1005162,10248085,0.699
1005162,10136283,0.522
1005162,10208561,0.522
1005162,10080317,0.522
1005162,10212843,0.301
1005162,10096291,0.699
1005162,10121141,0.046
1005162,10148253,0.222
1005162,10154887,0.301
1005162,10118383,0.097
1005162,1005107,0.522
1005162,10264873,0.398
1005162,10207611,0.222
1005162,10260191,1
1005162,10138493,0.699
1005162,10153871,0.398
1005162,10147335,0.301
1005162,10138825,0.301
1005162,10117277,0.522
1005162,10147211,0.398
1005162,10213481,0.301
1005162,10115213,0.155
1005162,10138615,0.097
1005162,10185331,0.097
1005162,10138277,0.522
1005162,10137169,0.522
1005162,10224375,0.522
1005162,10166637,0.522
1005162,10132065,0.301
1005162,10131741,0.398
1005162,10052621,0.398
1005162,10162135,0.222
1005162,10030055,0.398
1005162,10144063,1
1005162,10239409,0.398
1005162,10246499,0.522
1005162,10248313,0.398
1005162,10214807,0.301
1005162,10154381,0.222
1005162,10185325,1
1005162,10261985,0.398
1005162,10073643,0.222
1005162,10196027,0.522
1005162,10260239,0.522
1005162,10134861,0.699
1005162,10115403,0.699
1005162,10153065,0.522
1005162,10252519,0.522
1005162,10028151,0.222
1005162,10241355,0.046
1005162,1009385,0.301
1005162,10213311,0.301
1005162,10115281,0.301
1005162,10020899,0.222
1005162,10206837,0.301
1005162,10006979,0.398
1005162,10072339,0.699
1005162,10056473,0.046
1005162,10068563,0.522
1005162,10028355,0.522
1005162,10249153,0.097
1005162,10050219,0.097
1005162,10060415,0.522
1005162,10110931,0.522
1005162,10163631,0.699
1005162,10182203,0.522
1005162,10250797,0.398
1005162,10009735,0.398
1005162,10000809,0.301
1005162,10024489,0.301
1005162,10135523,0.222
1005162,10073637,0.222
1005162,10004277,0.097
1005162,10097219,0.699
1005162,10003027,0.097
1005162,10178585,0.301
1005162,10046857,0.097
1005162,10154441,0.301
1005162,10265261,0.522
1005162,10137801,0.222
1005162,10217111,0.522
1005162,10235979,0.522
1005162,10133357,0.301
1005162,10039763,0.398
1005162,10007743,0.522
1005162,10073829,0.301
1005162,10245465,0.097
1005162,10247245,0.222
1005162,10018011,0.398
1005162,10255503,0.398
1005162,10072507,0.301
1005162,10138823,0.301
1005162,10197893,0.398
1005162,10018075,0.398
1005162,10206817,0.398
1005162,10054479,0.301
1005162,10268195,0.155
10104827,10095327,0.155
10104827,10138455,0.522
10104827,10089145,0.301
10104827,10243979,0.398
10104827,10065471,0.301
10104827,10014837,100
10104827,10252441,0.522
10104827,10106459,0.222
10104827,10032537,0.046
10104827,1026769,100
10104827,10260057,0.522
10104827,10052111,0.522
10104827,10188253,0.398
10104827,10131825,0.301
10104827,10255065,0.522
10104827,10253247,0.398
10104827,10234503,0.522
10104827,10040023,0.398
10104827,10128963,0.155
10104827,10158061,0.699
10104827,10101129,0.398
10104827,1026857,0.398
10104827,10145021,0.155
10104827,10166663,0.522
10104827,10256985,0.301
10104827,10128151,1
10104827,10187821,0.398
10104827,10051251,0.046
10104827,10054519,1
10104827,10170607,0.398
10104827,10274867,0.398
10104827,10134213,0.522
10104827,10185717,0.155
10104827,10144143,0.222
10104827,10001281,0.522
10104827,10203315,0.222
10104827,10051097,0.398
10104827,10019531,0.522
10104827,10250039,0.222
10104827,10017439,0.301
10104827,10140051,100
10104827,10208721,0.301
10104827,10265683,0.699
10104827,10202757,0.522
10104827,10186735,0.301
10104827,10054557,0.222
10104827,10127229,0.301
10104827,10052099,0.222
10104827,10235291,0.301
10104827,10021547,0.398
10104827,10051081,0.301
10104827,10248203,0.046
10104827,10205385,0.301
10104827,10137645,0.522
10104827,10106615,0.301
10104827,10136047,1
10104827,10216763,0.222
10104827,10257979,0.398
10104827,10244185,0.398
10104827,10249369,0.155
10104827,10224935,0.301
10104827,10185195,1
10104827,10268809,0.097
10104827,10244699,0.222
10104827,10055817,0.522
10104827,10136139,0.398
10104827,10207043,0.522
10104827,10181071,0.522
10104827,10202497,0.522
10104827,10106745,0.398
10104827,10258105,0.398
10104827,10202279,0.301
10104827,10268121,0.398
10104827,10194901,0.398
10104827,10025201,0.398
10104827,10036029,100
10104827,10075859,0.222
10104827,10156749,0.301
10104827,10252487,0.522
10104827,10019655,0.301
10104827,10256505,0.222
10104827,10245831,0.398
10104827,10266737,0.222
10104827,10106291,100
10104827,10260179,0.222
10104827,10213137,0.301
10104827,10244421,0.222
10104827,10213263,0.398
10104827,10266603,0.155
10104827,10013657,0.398
10104827,10056149,0.398
10104827,10155767,0.222
10104827,10215649,0.301
10104827,10012927,0.398
10104827,10012971,0.222
10104827,10238983,1
10104827,10163717,0.155
10104827,10196925,0.222
10104827,10245157,0.097
10104827,10014825,0.301
10104827,10124547,0.222
10104827,10053983,0.398
10104827,10036541,0.155
10104827,10134969,0.301
10104827,10186219,0.699
10104827,10213451,0.398
10104827,10145357,0.222
10161519,10098657,0.522
10161519,10136655,0.699
10161519,10207637,0.699
10161519,10169323,0.222
10161519,10003019,0.097
10161519,10196275,0.301
10161519,10268173,1
10161519,10232001,0.222
10161519,10178819,0.522
10161519,10111179,0.398
10161519,10234495,0.398
10161519,10137127,1
10161519,10092123,0.222
10161519,10147173,0.398
10161519,10117081,0.699
10161519,10256595,0.699
10161519,10138419,0.522
10161519,10147127,0.398
10161519,10137021,0.522
10161519,10197857,1
10161519,10000599,0.522
10161519,10255443,0.398
10161519,10157213,0.301
10161519,10024511,0.522
10161519,10115341,0.097
10161519,10176753,0.301
10161519,10030205,0.699
10161519,10080497,100
10161519,10028859,0.222
10161519,10030635,0.097
10161519,10203305,0.522
10161519,10032073,0.398
10161519,10063955,0.222
10161519,10242721,0.301
10161519,10206857,0.222
10161519,10115461,0.222
10161519,10013525,0.522
10161519,10202463,0.398
10161519,10182339,0.155
10161519,10105705,0.522
10161519,10166847,0.046
10161519,10262013,0.155
10161519,10133343,0.222
10161519,10115487,0.522
10161519,10132505,0.398
10161519,10019513,0.522
10161519,10255639,0.699
10161519,10097219,0.301
10161519,10036325,0.398
10161519,10137037,0.398
10161519,10133467,0.699
10161519,10033165,0.398
10161519,10241517,0.398
10161519,10245867,0.398
10161519,10146729,0.155
10161519,10166485,0.522
10080309,10180489,0.155
10080309,10234443,0.522
10080309,10259963,0.155
10080309,10194263,0.097
10080309,10027097,0.398
10080309,10153079,0.699
10080309,10068627,0.222
10080309,10242703,0.699
10080309,10009619,0.522
10080309,10193979,0.522
10080309,10018979,0.222
10080309,10025079,0.522
10080309,10207311,0.301
10080309,10257029,0.222
10080309,10181337,0.046
10080309,10176903,0.699
10080309,10135527,0.699
10080309,10264513,0.699
10080309,10213159,0.398
10080309,10267767,0.301
10080309,10004381,0.155
10080309,10261619,0.155
10080309,10169269,0.522
10080309,10208655,0.398
10080309,10153559,0.522
10080309,10029949,0.398
10080309,10274043,0.301
10080309,10009663,0.097
10080309,10213299,0.699
10080309,10264171,0.699
10080309,10033731,0.522
10080309,10000587,0.522
10080309,10063853,0.398
10080309,10147485,1
10080309,10021519,0.398
10080309,10019821,0.522
10080309,10188711,0.222
10080309,10051225,1
10080309,10214003,0.398
10080309,10244453,0.699
10080309,10003823,0.398
10080309,10101113,0.522
10080309,10096303,0.398
10080309,10213003,0.398
10080309,10206643,0.222
10144511,10206859,0.522
10144511,10185439,0.398
10144511,10202041,0.222
10144511,10150147,0.522
10144511,10224675,0.301
10144511,10207305,0.522
10028269,10193689,0.222
10028269,10255921,100
10028269,10033629,0.301
10028269,1026809,0.398
10028269,10181689,0.301
10028269,10258123,0.398
10028269,10185427,0.222
10028269,10089519,0.097
10028269,10073179,0.301
10028269,10169125,0.222
10028269,10261265,0.222
10028269,10181659,0.301
10028269,10232571,0.522
10028269,10248663,1
10028269,10275101,0.522
10028269,10222901,0.522
10028269,10005977,0.699
10028269,10030583,0.398
10028269,1026711,0.522
10028269,10213019,0.222
10028269,10255479,0.398
10028269,10163823,0.155
10028269,10248819,0.301
10028269,10260085,0.398
